,ticker,cik
7130,byoc,1386049
7131,inrd,719494
7132,gahc,1138724
7133,ktel,845819
7134,srsg,1434737
7135,vtlr,1714024
7136,qian,1499684
7137,jrss,1597892
7138,ksbi,912764
7139,anav,1491829
7140,shvlf,1301713
7141,koan,897078
7142,hschf,1653031
7143,tvlf,1175158
7144,gthp,924515
7145,repcf,1205059
7146,rhe,1004724
7147,amhg,1805024
7148,hcyt,1591165
7149,elvg,1741489
7150,clubq,1281774
7151,marps,62362
7152,potn,1746563
7153,ggthf,1127307
7154,qron,1689084
7155,cnfn,1352952
7156,plyn,1612851
7157,ndyn,1819663
7158,cbai,1289496
7159,turv,1302946
7160,ntn,748592
7161,chmd,1211211
7162,fssn,1487931
7163,wsft,1393781
7164,ntrr,1512886
7165,hpto,1021435
7166,accr,1041588
7167,zphyf,1613979
7168,ammx,1776048
7169,kbsf,1546383
7170,exdi,1552189
7171,alxef,1603519
7172,jksm,860543
7173,emed,1715819
7174,cbbt,1453099
7175,lctc,1493137
7176,micr,819689
7177,pbio,830656
7178,anfif,1552448
7179,mtr,313364
7180,nrom,709005
7181,ioni,1580490
7182,askdf,1066130
7183,lgmh,1464192
7184,fpfi,1058330
7185,gsrx,1381240
7186,mtlqu,40730
7187,imun,1559356
7188,vldi,1100644
7189,riii,1574910
7190,ress,1829311
7191,cmot,1346346
7192,fzmd,319016
7193,ivdn,1190370
7194,rmes,1358654
7195,abcff,1284237
7196,vbio,1438943
7197,hwis,1578505
7198,cbev,1020186
7199,atds,1068689
7200,yusg,1306035
7201,nbgv,726293
7202,tomdf,1645260
7203,excl,1786119
7204,dpdw,1110607
7205,pvnc,1134982
7206,gultu,1565146
7207,umhl,1317839
7208,qsep,1103795
7209,bqst,1568628
7210,grlb,1581545
7211,tkls,1429393
7212,qprc,824416
7213,atcc,1372954
7214,spup,1563227
7215,leon,1391723
7216,egmcf,1199392
7217,bittf,1028357
7218,amnl,8328
7219,phot,1161582
7220,sklv,1731911
7221,ecia,930775
7222,fqfc,819690
7223,chnd,1434674
7224,seii,819926
7225,fstj,1525306
7226,jupgf,1684688
7227,yewb,1548240
7228,qurt,1549631
7229,bbls,1368637
7230,grmc,59860
7231,chgi,1284450
7232,kays,1530746
7233,livc,1108630
7234,argc,1698702
7235,ciig,1841338
7236,nmlsf,1689231
7237,ibal,781902
7238,basx,1109189
7239,ctdt,1435163
7240,flxt,925660
7241,bdco,793306
7242,royl,1694617
7243,unex,1700844
7244,tglty,1510178
7245,gtxo,1375793
7246,umewf,1114936
7247,nvsgf,1415758
7248,bnvif,1647866
7249,bgavf,1500620
7250,zyqg,1790368
7251,acur,786947
7252,hxbm,831749
7253,cynxf,1726317
7254,alye,946822
7255,sits,1468978
7256,cdycf,1303936
7257,mage,1515317
7258,hmny,1040792
7259,bspk,1409197
7260,efsh,1599407
7261,icnb,1350073
7262,admt,849401
7263,dgdm,1409999
7264,imci,884650
7265,dwog,869495
7266,wcvc,1551906
7267,zdpy,1279620
7268,penc,891417
7269,trnx,1353487
7270,fxby,1068897
7271,nmex,1415744
7272,msyn,1693687
7273,wsco,1473490
7274,owcp,1431934
7275,novc,1025953
7276,ecmt,1008653
7277,rasp,1582249
7278,gpla,1095146
7279,nxen,1625288
7280,clok,1022505
7281,dhcc,844887
7282,aasp,930245
7283,obcn,789318
7284,gjcu,1781726
7285,kiry,711477
7286,lclp,1604930
7287,gsfi,1437476
7288,safo,1789192
7289,sstt,1349810
7290,mrjt,1458023
7291,lrdc,1442492
7292,glfh,1574676
7293,cbgl,1413488
7294,sndeq,1326089
7295,roytl,1538822
7296,hcgs,1102358
7297,fnam,884363
7298,mmmm,66600
7299,tkoi,1094084
7300,fifg,1648903
7301,mfbp,1094738
7302,ifny,822746
7303,exnn,1726744
7304,ndtp,1329944
7305,unir,1172706
7306,isco,1355790
7307,nbio,1622057
7308,tcco,96699
7309,siaf,1488419
7310,gtch,1471781
7311,nwcn,934796
7312,dloc,1407878
7313,sdttu,1509228
7314,tkxhf,1598773
7315,dfodq,931336
7316,ferl,1122742
7317,thct,1404935
7318,ahnr,1304409
7319,begi,1483646
7320,elre,1438461
7321,kwbt,1159275
7322,relv,768710
7323,tcff,1648636
7324,amty,945828
7325,nauh,1399855
7326,milc,1358656
7327,avoi,1342936
7328,mmnt,1653876
7329,pssr,225628
7330,ltre,1002037
7331,saml,1530163
7332,gltc,1403676
7333,vrdr,1506929
7334,babb,1123596
7335,lsmg,1319643
7336,pcyn,812306
7337,peer,1355839
7338,appb,1607549
7339,pgas,1558465
7340,ectm,1487798
7341,zicx,1465311
7342,boty,1407704
7343,rahgf,1611852
7344,plsi,1493212
7345,amsu,1142801
7346,ipcif,1474835
7347,abmc,896747
7348,kpay,1494162
7349,zhud,865400
7350,mxsg,1355677
7351,mghl,1162283
7352,nimu,720762
7353,tegy,1383394
7354,siml,1399306
7355,areb,1648087
7356,wcui,1516887
7357,rzzn,1659559
7358,btdg,725929
7359,gdet,1727535
7360,dgwr,1637866
7361,find,1089061
7362,smgi,1426506
7363,dxief,1323838
7364,andr,6494
7365,gcan,1695473
7366,torm,842295
7367,scon,895665
7368,ehvvf,1653606
7369,vyco,1424768
7370,rgus,922330
7371,banm,1589361
7372,hbuv,1639068
7373,nwyu,1372184
7374,usaq,856984
7375,srmx,841533
7376,glae,1014111
7377,dlcr,1614466
7378,hgtxu,862022
7379,sitoq,1157817
7380,mojo,1414953
7381,cpwr,827099
7382,rton,1580262
7383,gmer,1454742
7384,sign,1317833
7385,iwsh,1279715
7386,gfoo,1510518
7387,vrscf,1422669
7388,imahf,1405663
7389,asft,1651992
7390,mydx,1582341
7391,whsi,1443089
7392,mntr,1599117
7393,igpk,1002771
7394,tnlx,99106
7395,avrn,1552164
7396,ftws,1582919
7397,tumif,1191832
7398,vprb,1376231
7399,sgsi,1413891
7400,bzyr,724445
7401,gcfff,863678
7402,duuo,1635136
7403,nuvg,1671132
7404,invb,1421603
7405,lith,1396054
7406,vsym,1075857
7407,ocln,1419793
7408,hwke,1750777
7409,cmgo,1346655
7410,cctc,1445109
7411,ecpn,1135202
7412,arsn,1624517
7413,leai,1561880
7414,itkg,1018281
7415,rspi,849636
7416,etck,1128353
7417,prhl,1030916
7418,fecof,849997
7419,zyjt,1442101
7420,rdga,812152
7421,blgi,1575345
7422,veii,1417664
7423,bthe,1473579
7424,pzoo,1533427
7425,stsn,1398488
7426,amct,1626556
7427,scgy,1276531
7428,omtk,1404804
7429,gsih,1239188
7430,prop,1434110
7431,digp,1502966
7432,qnta,1691430
7433,mghcf,1020825
7434,mves,1109067
7435,ambs,1424812
7436,snnn,1687505
7437,tikrf,1117095
7438,jrvs,1556801
7439,clth,1411036
7440,hlbyl,1286964
7441,srgz,1401835
7442,txso,1506742
7443,ccob,1456802
7444,sirr,1523526
7445,beag,1557668
7446,itox,1290658
7447,gfmh,820771
7448,rgin,1412659
7449,blxx,1428389
7450,skyf,1661264
7451,dbrm,1164256
7452,remi,1078037
7453,frzt,1485074
7454,ngbl,1547996
7455,brrn,1397795
7456,dkgh,1592411
7457,prlx,1388410
7458,vend,1526689
7459,chmjf,1469346
7460,stcc,1555972
7461,cppxf,852747
7462,qsmg,1627554
7463,aita,1527675
7464,imii,1416090
7465,rlly,1452872
7466,whzt,1537058
7467,kgji,1089531
7468,lfer,1579010
7469,aghc,885074
7470,vibi,1576724
7471,afhif,1539894
7472,vrus,1430523
7473,mccx,1535079
7474,canb,1509957
7475,fles,1438901
7476,biei,1515740
7477,ciit,1557798
7478,idfb,1530739
7479,wewa,1616156
7480,ciix,1459482
7481,csui,1680132
7482,flcx,1609988
7483,brgo,1431074
7484,nspx,1421204
7485,skas,1128281
7486,hsta,1813603
7487,clcn,1394638
7488,tcri,1481443
7489,emge,1463459
7490,pacv,882800
7491,gnal,1398137
7492,nxmr,1088005
7493,gnolf,1261002
7494,obmp,1362703
7495,acmc,934543
7496,prtt,1493526
7497,dbmm,1127475
7498,ilcc,1470550
7499,gntof,1346917
7500,tghi,225211
7501,isgn,727634
7502,rmsl,1412126
7503,evcc,1284454
7504,abwn,1537258
7505,spin,1066764
7506,ccan,1532424
7507,mtwd,32567
7508,atmo,1679426
7509,abilf,1652866
7510,esmc,862668
7511,lfap,1510247
7512,fulo,1092570
7513,evio,715788
7514,etst,1538495
7515,wsml,1472862
7516,altx,775057
7517,essi,1490873
7518,usnu,1089815
7519,lrdg,1569568
7520,wolv,1424404
7521,icld,1128725
7522,cybf,1522787
7523,gmolq,1275229
7524,avpmf,1445467
7525,tmgi,1434601
7526,mdfzf,1603961
7527,lmdcf,1177167
7528,equr,1563536
7529,glph,1513403
7530,thti,1375686
7531,blis,1703625
7532,irnc,1455926
7533,vrtc,773318
7534,ucbb,1516079
7535,lkai,831355
7536,dclt,1321828
7537,vbix,797542
7538,rgmp,1716324
7539,avni,1113313
7540,wtnw,1713909
7541,ngld,1605481
7542,mssv,1760026
7543,ptco,1609258
7544,tnrg,1524872
7545,rgseq,1425565
7546,mfco,716688
7547,atms,1062128
7548,dgji,1456787
7549,borny,1490366
7550,etah,1437822
7551,prpi,1395445
7552,coil,1482075
7553,cdxi,1544238
7554,alda,1062506
7555,hher,1402453
7556,grve,918573
7557,twoh,1494413
7558,wesc,1368275
7559,tkci,1567503
7560,sfiv,1550737
7561,cnabq,1436161
7562,acca,1001463
7563,tdnt,1421907
7564,spgx,1500305
7565,drem,1518336
7566,itdn,51011
7567,smrtq,884940
7568,jfil,1517389
7569,konaq,1265572
7570,elst,752294
7571,rdco,1515275
7572,ircc,1373690
7573,qtxb,820608
7574,mjtv,1543272
7575,aret,820901
7576,poyn,1617431
7577,vbhi,1490054
7578,aegg,843212
7579,franq,1399935
7580,tcnt,1602143
7581,adyx,1054274
7582,imnpq,1208261
7583,askh,1511161
7584,agtk,1040850
7585,qtgi,1074663
7586,dvlp,1736865
7587,brti,1456212
7588,fcic,730669
7589,cntfy,1316317
7590,both,894560
7591,tmll,1065734
7592,abce,1300938
7593,bhll,1407583
7594,chyl,805729
7595,trxo,1287900
7596,lvwd,1080088
7597,cdti,949428
7598,jadg,1518171
7599,vape,1455819
7600,tgro,1386018
7601,euenf,1278465
7602,brtxq,1505497
7603,ansu,1168663
7604,kred,1527355
7605,ipicq,1720201
7606,lvbx,1473654
7607,ghst,1121795
7608,scrh,831489
7609,afom,1286459
7610,apex,844161
7611,sfhi,1539551
7612,sdlpq,1553467
7613,ppcb,1517681
7614,rgbp,1589150
7615,fccn,1131903
7616,byin,1333519
7617,frli,1223533
7618,adgo,869531
7619,evtn,1043894
7620,cypw,1442711
7621,ooil,1567802
7622,aiko,1405660
7623,prle,928953
7624,neik,1082027
7625,czni,1381871
7626,mjtk,1417028
7627,henc,1324736
7628,etni,1449447
7629,amaz,1375618
7630,atrx,737207
7631,srco,318299
7632,qpwr,1310527
7633,dtii,1533357
7634,skyl,1174814
7635,webb,1011901
7636,sphs,1563855
7637,blab,1803977
7638,exnt,1083706
7639,retc,1627611
7640,ottv,1479000
7641,gthr,1017110
7642,zimcf,1124160
7643,bstn,1174672
7644,sdon,892832
7645,crgs,1063197
7646,sbes,1572840
7647,bfre,1370489
7648,emrn,1178377
7649,gtvi,1263364
7650,jwhi,1615169
7651,ntcxf,1464623
7652,sigo,1689066
7653,xsnx,1039466
7654,cviaq,1722287
7655,onci,1300867
7656,krbf,1342219
7657,ybao,822997
7658,vtna,1280396
7659,fmhs,1811999
7660,asnb,1011060
7661,cbkcq,883943
7662,gbhl,1142488
7663,srus,1761540
7664,stqn,847942
7665,psww,1587476
7666,fsnr,1089319
7667,infx,1076310
7668,endv,1528172
7669,rbzhf,1752108
7670,boxs,1487718
7671,fdbl,1414043
7672,esnc,1140310
7673,mtlk,1098462
7674,abvn,1607450
7675,hofsq,1597659
7676,tqlb,1822529
7677,gluc,1420108
7678,nhmd,1409446
7679,nafs,1409253
7680,atin,1591387
7681,anth,1316175
7682,gpiw,1550053
7683,prtx,1099215
7684,seci,925661
7685,gntw,1511820
7686,ntpy,1689490
7687,seny,1446152
7688,papa,1757067
7689,spowf,1227282
7690,adsv,927454
7691,skvi,1085277
7692,gwsn,1592603
7693,dpsm,1556753
7694,dsox,1143238
7695,wscc,924095
7696,asre,1231339
7697,strz,1043156
7698,asck,1492091
7699,bdpt,1575142
7700,mdit,75439
7701,syne,1375063
7702,grso,1104265
7703,txhg,1133798
7704,icnn,1423325
7705,hhhef,825171
7706,chaa,1838293
7707,orgh,1054476
7708,vcbdq,1636509
7709,arrt,1530425
7710,pxpp,1660839
7711,mgpc,921560
7712,aoxy,352991
7713,ahix,747435
7714,ygtyf,1709563
7715,gmvp,1629205
7716,xall,1581220
7717,qzmrf,811522
7718,lgyv,1616788
7719,bisa,918545
7720,bdgy,1567771
7721,stlt,1388486
7722,hlwd,1422768
7723,gigl,1381435
7724,ifxy,1380277
7725,yumaq,1672326
7726,ltsc,1108891
7727,sysx,1737372
7728,imtl,1110648
7729,logq,768216
7730,mblv,1343460
7731,devv,1555995
7732,ecox,1144169
7733,usbl,764630
7734,wodi,704366
7735,destq,896985
7736,paso,1393570
7737,hstc,797564
7738,rivx,1702541
7739,lqwc,1060888
7740,aggg,1691906
7741,ptam,1431880
7742,gmev,1382112
7743,ndmt,1509477
7744,cwss,1385329
7745,evarf,1597426
7746,zeno,1458581
7747,hmpq,1602929
7748,dbub,1076784
7749,gftx,1338929
7750,kdce,1049011
7751,tblz,1119807
7752,pveg,1163612
7753,muss,723733
7754,ezcl,1497251
7755,mjds,1523486
7756,cirx,813716
7757,nuvi,1410708
7758,fdoc,1459188
7759,plyz,1334589
7760,lwlw,723533
7761,mdin,1045707
7762,glye,931799
7763,slch,1077319
7764,cxcq,1073489
7765,bkit,1556416
7766,clka,1486452
7767,encr,1495536
7768,wbsi,1388295
7769,fvrg,1091983
7770,sset,1561686
7771,srup,1622767
7772,gkin,1509786
7773,ncap,1439397
7774,bcrd,1496690
7775,frhv,1331612
7776,ngrp,1503161
7777,oncx,1584137
7778,mfst,1522704
7779,mmmw,1117228
7780,ctdh,922247
7781,fteg,932265
7782,fwlaf,1499573
7783,bzrd,1765826
7784,uoli,1081834
7785,twer,1349437
7786,linuf,1417754
7787,pvho,1335493
7788,nrtsf,1409916
7789,cpfh,944696
7790,corx,1742550
7791,atls,1623595
7792,bmmcf,1212787
7793,pnat,1501257
7794,pgai,81157
7795,cwnof,1145898
7796,medh,1393901
7797,wlbaq,106455
7798,scgx,1277575
7799,neca,1373853
7800,axpwq,1028153
7801,glla,1004411
7802,olmm,1615942
7803,pbaj,745543
7804,zmdc,1363343
7805,mapt,1697935
7806,tvog,1098343
7807,unrg,1116734
7808,vtdrf,1465872
7809,gbpt,1527844
7810,coglf,1061288
7811,nann,1685570
7812,phbr,1407573
7813,dirv,1441769
7814,dlyt,1125699
7815,cstc,1837774
7816,arst,1498122
7817,xspt,1628104
7818,kync,1724293
7819,gyst,1510524
7820,pacqf,1485922
7821,vtxb,1373467
7822,geth,1428765
7823,vtnl,1641751
7824,dpsi,1505611
7825,lbsr,1172178
7826,bngi,1327238
7827,nbdr,1091418
7828,spdl,1403802
7829,cshef,908256
7830,ungs,1448695
7831,shnl,1422296
7832,aeptd,1715688
7833,asnt,1585755
7834,cdix,811222
7835,pgec,790179
7836,cbdl,1776073
7837,dnax,1419995
7838,tchc,1639874
7839,bncm,1384939
7840,gpls,1374584
7841,rosgq,1362959
7842,legx,1423579
7843,sirc,1756704
7844,ictv,1076522
7845,stth,1496818
7846,rnva,931059
7847,qban,1427644
7848,grog,1497055
7849,ptpf,1464300
7850,couv,1450307
7851,smrn,1469207
7852,wmlpq,1412347
7853,iorg,1295560
7854,gxxm,1681556
7855,bvtk,1449574
7856,eopt,1419583
7857,wtcg,924396
7858,mniz,1532926
7859,tgrr,1593470
7860,uneq,1572317
7861,ecxj,1823635
7862,biqif,1486299
7863,hpmm,1664038
7864,ngey,1543083
7865,ptsc,836564
7866,epxy,1428816
7867,msmy,1157509
7868,freef,1325159
7869,cxus,1355559
7870,bthr,1499855
7871,hlty,1654588
7872,ural,1405227
7873,ftgi,831378
7874,gteh,1591157
7875,hpty,1797956
7876,potg,1403674
7877,curm,1556226
7878,bpol,1562201
7879,fjhl,850971
7880,hkeb,1350421
7881,cnna,1368620
7882,ccre,1083848
7883,mrt,1616314
7884,rgac,1846348
7885,msac,1836517
7886,stre,1838361
7887,madl,1052354
7888,xpeax,1609211
7889,doit,1847573
7890,cmlt,1843762
7891,cncl,1130889
7892,isos,1840572
7893,frnt,1670076
7894,beer,1758951
7895,vpcc,1841408
7896,ancx,1176316
7897,wga,105608
7898,pfflx,1688554
7899,hccr,1846064
7900,finl,886137
7901,mita,1847440
7902,weix,1771951
7903,swply,1579963
7904,neul,1387713
7905,dly,1788399
7906,avrpx,1629071
7907,flme,1831481
7908,accv,1847499
7909,homs,1821440
7910,hugs,1836894
7911,rlje,1546381
7912,svix,1793497
7913,stwou,1819438
7914,csta,1834032
7915,joff,1824149
7916,phec,1476204
7917,asz,1839191
7918,alhc,1832466
7919,xbtc,1668039
7920,cain,1839527
7921,cpya,1558235
7922,cdp,1786485
7923,tcoa,1846750
7924,ata,1825254
7925,intb,1358633
7926,flsh,1844969
7927,rclf,1833498
7928,regt,319200
7929,stgc,1661779
7930,cfv,1828049
7931,paicu,1810560
7932,qvcd,1254699
7933,arvl,1835059
7934,cprdx,1762562
7935,hdls,1804506
7936,bsky,1846804
7937,ftev,1839569
7938,igny,1834645
7939,fgnb,1844364
7940,drs,1833756
7941,ggi,1842966
7942,uga,1396878
7943,xoxo,1062292
7944,jaac,1846189
7945,twcm,1849512
7946,pall,1459862
7947,fcaa,1144546
7948,frsg,1842883
7949,warr,1820209
7950,bltn,1425289
7951,gsqd,1837207
7952,trtl,1847112
7953,fcax,1823733
7954,blng,1842384
7955,lova,1746278
7956,locc,1848323
7957,oaca,1837226
7958,sdhy,1812923
7959,kyhhy,1702783
7960,dsgn,1807120
7961,cclfx,1735964
7962,edtxu,1817153
7963,gnac,1832250
7964,carh,1787100
7965,ndac,1837067
7966,kbsr,1482430
7967,spkb,1826435
7968,fsnb,1840225
7969,prmi,1748669
7970,mon,1828325
7971,krt,1758021
7972,uptd,1844417
7973,dno,1439567
7974,rxra,1840463
7975,ndmo,1793129
7976,kahc,1843212
7977,cobz,1028734
7978,jwsm,1831359
7979,clas,1826855
7980,aanc,1712543
7981,frf,1841612
7982,cour,1651562
7983,dkdca,1849380
7984,ipva,1839608
7985,vcka,1820190
7986,pppmf,1455886
7987,slac,1834755
7988,taca,1826991
7989,amhcu,1788028
7990,kdus,911148
7991,cvmca,1567925
7992,rtpy,1828108
7993,sdac,1837248
7994,ytpg,1840859
7995,gsgg,1668523
7996,xntfx,1661806
7997,acfc,1404296
7998,nstc,1835817
7999,mdvp,1671077
8000,kang,1524190
8001,gtpa,1837105
8002,ncac,1849475
8003,qpaa,1850047
8004,neov,1748137
8005,nvsa,1838433
8006,hmta,1461640
8007,tetc,1840920
8008,ataq,1841004
8009,csic,1844592
8010,tso,50104
8011,abco,1849574
8012,accc,1847507
8013,glee,1843248
8014,sbii,1842729
8015,yjgj,1699709
8016,glns,1375348
8017,raii,1845184
8018,lftru,1822873
8019,rccc,1665598
8020,fac,1017907
8021,intm,1835104
8022,cova,1837160
8023,tdup,1484778
8024,asai,1834048
8025,gbnk,1324410
8026,vzio,1835591
8027,arraf,1562519
8028,ngab,1827980
8029,tryf,1117045
8030,clic,1843983
8031,afam,799231
8032,oacc,1845036
8033,pcpc,1824993
8034,hera,1842912
8035,fviv,1828183
8036,bowxu,1813756
8037,gwii,1850487
8038,aspc,1836547
8039,cmii,1837412
8040,agl,1831097
8041,slvr,1842644
8042,cedax,1722837
8043,asax,1824211
8044,hthc,1714420
8045,gif,1844512
8046,mcfdx,1523289
8047,hyw,1785680
8048,glbl,1838615
8049,hcom,1487986
8050,otii,1825377
8051,thro,1409431
8052,blfy,1846017
8053,hcic,1829455
8054,glha,1841734
8055,dtla-p,1575311
8056,cffs,1839519
8057,wg,1449732
8058,bds,1831833
8059,pbbk,1849670
8060,twlv,1819498
8061,ampi,1835636
8062,znte,1823652
8063,gvbt,1571804
8064,lxam,1740695
8065,icga,1837177
8066,fxa,1353614
8067,layn,888504
8068,qwikf,1128790
8069,uup,1383151
8070,ca,356028
8071,glf,1030749
8072,cway,1585023
8073,sbea,1836707
8074,brig,1849349
8075,pbsk,1511071
8076,npfc,1445831
8077,xpasx,1682662
8078,gapa,1839121
8079,lgcp,1661166
8080,macq,1838672
8081,wbst,1645155
8082,swag,1841800
8083,fron,1842223
8084,inab,1740279
8085,fropx,1732078
8086,sdec,1734669
8087,tcpg,1842311
8088,gral,1699031
8089,ptic,1821075
8090,vtiq,1823884
8091,hcii,1823033
8092,ttre,1846468
8093,ackit,1790121
8094,bbox,849547
8095,eti-p,1427437
8096,tsib,1832737
8097,rmp,1620928
8098,bird,1815566
8099,xpdi,1839341
8100,nstd,1835814
8101,distu,1818605
8102,ampo,1554054
8103,alin-pa,1382298
8104,aet,1122304
8105,mdlx,1536577
8106,segr,1587205
8107,boja,1630132
8108,rmgf,1847458
8109,cys,1396446
8110,gigw,1600347
8111,ethe,1725210
8112,fxb,1353611
8113,mdh,1823143
8114,prif-pa,1554625
8115,aace,1848084
8116,mcad,1832415
8117,nsal,1506042
8118,tony,1735532
8119,hrdg,1816978
8120,scit,1803487
8121,swss,1838000
8122,cnxr,1211759
8123,sgol,1450923
8124,rllt,1663038
8125,cccp,1696411
8126,hcma,1845368
8127,naex,1619870
8128,vcrrx,1687898
8129,tcyby,1436775
8130,csca,1731899
8131,opot,1848507
8132,adra,1823584
8133,bite,1831270
8134,rspp,1588216
8135,jmexf,1735664
8136,cmrf,1498547
8137,rdmr,1657249
8138,tbcp,1815753
8139,attp,1713210
8140,cpar,1848410
8141,naac,1830063
8142,vvc,1096385
8143,coli,1829615
8144,ipas,1053374
8145,lakf,1441082
8146,cnrox,1737936
8147,blgpy,1400561
8148,usvr,1265848
8149,bcyp,1833214
8150,ipgyy,1029974
8151,slam,1838162
8152,xlsa,1849410
8153,etacu,1814728
8154,vena,1800392
8155,eic,1754836
8156,oria,1847416
8157,iiii,1829889
8158,ikna,1835579
8159,envi,1822691
8160,ram,1841867
8161,vcxa,1848898
8162,ptoc,1838238
8163,kuri,1836967
8164,nxtm,1333170
8165,aggx,1085596
8166,bdry,1610940
8167,cenh,1836935
8168,spgs,1839127
8169,kidz,1318482
8170,iaum,1759124
8171,xilsx,1616037
8172,litt,1848364
8173,xwmfx,1525355
8174,trny,1844300
8175,aacp,1822365
8176,twcb,1845618
8177,pct,1830033
8178,abfof,1438558
8179,srng,1830214
8180,hwel,1845013
8181,cald,1035748
8182,hcxx,1821768
8183,dcrd,1848959
8184,nlrt,1606254
8185,glspu,1821169
8186,pdot,1841845
8187,aciv,1847500
8188,snii,1838359
8189,ounz,1546652
8190,htia,1561032
8191,bhcv,1614826
8192,mcty,1846752
8193,cmpx,1738021
8194,rvall,1496268
8195,bcic,1842668
8196,diii,1848052
8197,blucx,1582138
8198,elli,1122388
8199,lmdx,1685428
8200,pery,900349
8201,ilag,1814963
8202,mpgr,1582962
8203,arrw,1835972
8204,armt,1534155
8205,goxs,1791405
8206,zghb,1778404
8207,cors,1842659
8208,odac,1849074
8209,gcrex,1597634
8210,roni,1845437
8211,cwpe,1741220
8212,vlat,1843091
8213,ccvi,1828250
8214,cptk,1827899
8215,fact,1838987
8216,insd,1697587
8217,caw,721447
8218,zwrk,1828438
8219,mgom,1697412
8220,oust,1816581
8221,ogn,1821825
8222,ahgp,1344980
8223,xalcx,1729678
8224,matr,1094348
8225,weib,1717976
8226,ebac,1841258
8227,ross,1841610
8228,fora,1829280
8229,tbld,1820378
8230,msda,1846996
8231,lzgi,1126115
8232,agti,1749704
8233,thma,1835567
8234,luxau,1823767
8235,loha,1785880
8236,brim,1847520
8237,pmgm,1837607
8238,agri,1826397
8239,lvtx,1840748
8240,trlc,1550453
8241,hhla,1824185
8242,anzu,1840877
8243,fce-a,1647509
8244,aidg,1702015
8245,udn,1383149
8246,geni,1834489
8247,syqh,710782
8248,auna,1799207
8249,zh,1835724
8250,bioa,1534287
8251,anwwq,1344376
8252,ejh,1769768
8253,rchgu,1817786
8254,lega,1834628
8255,cadcx,1678124
8256,eeiq,1781397
8257,gipr,1651721
8258,vcmix,1515001
8259,sepg,1846611
8260,tekc,1847419
8261,nvve,1836875
8262,hdng,313716
8263,lvdw,1503658
8264,revh,1841389
8265,mitl,1170534
8266,gnpk,1819810
8267,tugc,1847075
8268,tcg,1844537
8269,skdi,1086313
8270,ivty,1393020
8271,thcp,1843993
8272,esm,1841420
8273,srsau,1821682
8274,dfphu,1799191
8275,frw,1825739
8276,cpuh,1828608
8277,ipvf,1839610
8278,ipw,1830072
8279,twnt,1835512
8280,chfn,1478726
8281,tcbs,1849466
8282,tvtx,1438533
8283,upyy,1677897
8284,unl,1405513
8285,cvii,1828248
8286,vaci,1849125
8287,fupey,1534043
8288,cafd,1635581
8289,apgb,1838337
8290,rciax,1628040
8291,rot,1826681
8292,lnby,1672572
8293,elecu,1639669
8294,pplt,1460235
8295,xcapx,1467631
8296,oak-pa,1403528
8297,ewtx,1710072
8298,bbmpy,1553920
8299,svdn,1626078
8300,ggpi,1847127
8301,em,1834253
8302,claa,1837739
8303,gldm,1618181
8304,rgc,1168696
8305,ftvi,1844336
8306,conxu,1823000
8307,kaii,1825962
8308,cnrq,1582586
8309,noac,1824888
8310,pmfax,1723701
8311,altt,1843079
8312,biot,1825413
8313,ebet,1829966
8314,lgac,1836337
8315,jugg,1842609
8316,blmt,1522420
8317,jbi,1839839
8318,lokm,1841585
8319,ldha,1842373
8320,inre,1528985
8321,gfor,1845459
8322,vr,1348259
8323,dnxg,1500861
8324,cpz,1717457
8325,args,1105533
8326,fqjr,1723141
8327,ftrq,20520
8328,usqix,1691570
8329,ghac,1806156
8330,jsmm,1680237
8331,ithx,1828852
8332,xfeax,1685531
8333,rmpl,1644771
8334,wsci,104897
8335,fmsa,1010858
8336,dune,1817232
8337,olk,1835539
8338,briv,1844211
8339,gcac,1498233
8340,hhgc,1822886
8341,afac,1849489
8342,skya,1847152
8343,cgccx,1676197
8344,calq,1843080
8345,puck,1836100
8346,npac,1844004
8347,bgfdx,1710523
8348,spgl,1847618
8349,uifd,1353633
8350,cwen.a,1567683
8351,juvaf,1778651
8352,cnd,1824301
8353,atsp,1840856
8354,blgfx,1580733
8355,ctywy,1603386
8356,itq,1805508
